,Date,Price,High,Low,Close,Volume,Adj Close
424,2021-12-27,30.26,31.31,28.81,30.7,13987700,30.7
425,2022-01-03,30.81,31.32,28.75,29.55,18328300,29.55
426,2022-01-10,29.12,30.69,27.87,28.94,19666700,28.94
427,2022-01-17,28.8,29.06,25.78,26.21,16657900,26.21
428,2022-01-24,25.6,26.9,23.23,24.37,23489300,24.37
429,2022-01-31,24.62,27.64,24.5,26.31,15499400,26.31
430,2022-02-07,26.34,33.1,26.26,30.73,45633400,30.73
431,2022-02-14,30.45,31.44,28.15,28.29,11436300,28.29
432,2022-02-21,27.86,31.02,27.58,31.01,12945900,31.01
433,2022-02-28,30.7,32.23,30.35,30.74,12916300,30.74
434,2022-03-07,30.94,31.93,29.83,30.07,13101700,30.07
435,2022-03-14,29.81,33.8,29.59,33.73,13726900,33.73
436,2022-03-21,33.6,35.8,32.95,35.41,10069300,35.41
437,2022-03-28,35.46,37.07,35.15,36.52,9174100,36.52
438,2022-04-04,36.74,37.64,34.73,35.2,9105900,35.2
439,2022-04-11,34.69,36.03,31.89,32.36,9301800,32.36
440,2022-04-18,32.16,32.65,26.55,26.74,11840200,26.74
441,2022-04-25,26.47,27.37,24.62,24.74,11313600,24.74
442,2022-05-02,24.61,25.45,15.66,18.65,95071700,18.65
443,2022-05-09,18.33,18.74,16.17,18.2,20278100,18.2
444,2022-05-16,18.29,20.41,17.3,18.6,19187700,18.6
445,2022-05-23,18.61,19.37,17.56,19.34,11496300,19.34
446,2022-05-30,19.38,21.85,18.57,21.14,11034800,21.14
447,2022-06-06,21.47,21.79,18.78,18.95,10196600,18.95
448,2022-06-13,18.06,19.16,16.72,19.15,13569200,19.15
449,2022-06-20,19.12,20.01,18.23,19.39,25950800,19.39
450,2022-06-27,19.45,19.79,17.52,19.15,11836200,19.15
451,2022-07-04,18.71,19.47,17.98,19.37,9860500,19.37
452,2022-07-11,19.2,19.43,17.43,19.42,8236700,19.42
453,2022-07-18,19.5,21.11,19.27,20.47,9190200,20.47
454,2022-07-25,20.5,21.37,19.71,21.3,7335900,21.3
455,2022-08-01,21.5,23.86,20.83,23.59,11319400,23.59
456,2022-08-08,23.69,23.92,21.37,22.6,7033000,22.6
457,2022-08-15,22.42,22.85,20.37,21.15,8387500,21.15
458,2022-08-22,20.76,20.85,19.15,19.34,6749400,19.34
459,2022-08-29,19.09,20.64,19.07,20.64,8656500,20.64
460,2022-09-05,20.71,23.47,20.25,23.07,5977800,23.07
461,2022-09-12,23.04,23.37,20.98,21.13,8584500,21.13
462,2022-09-19,21.04,21.86,18.68,18.95,7424500,18.95
463,2022-09-26,19.95,22.76,19.92,21.07,9735200,21.07
464,2022-10-03,21.23,22.42,20.62,21.1,5545400,21.1
465,2022-10-10,21.14,22.2,19.93,20.02,6418000,20.02
466,2022-10-17,20.63,22.79,20.59,21.5,6343500,21.5
467,2022-10-24,21.49,22.89,20.19,22.81,5638300,22.81
468,2022-10-31,22.51,27.83,21.07,25.89,20247000,25.89
469,2022-11-07,26.1,29.07,25.25,28.21,8337500,28.21
470,2022-11-14,28.12,29.33,26.93,28.29,7089800,28.29
471,2022-11-21,28.04,28.94,27.83,28.56,3204200,28.56
472,2022-11-28,28.34,30.05,27.91,29.69,6457600,29.69
473,2022-12-05,29.55,29.75,27.16,27.19,5154900,27.19
474,2022-12-12,26.96,28.99,26.37,27.72,7145200,27.72
475,2022-12-19,27.65,28.22,25.5,26,5444800,26
476,2022-12-26,25.89,25.89,25.04,25.27,3459600,25.27
477,2023-01-02,25.73,26.67,25.08,25.68,5436000,25.68
478,2023-01-09,26.03,26.51,23.77,24.62,10014100,24.62
479,2023-01-16,24.61,24.81,20.06,20.56,17607300,20.56
480,2023-01-23,20.62,21.27,19.77,20.59,12199700,20.59
481,2023-01-30,20.19,22.02,20.16,21.34,12744400,21.34
482,2023-02-06,21,21.42,16.12,16.95,37048500,16.95
483,2023-02-13,16.92,17.26,16.22,16.36,10433100,16.36
484,2023-02-20,16.23,16.35,15.55,15.99,11059300,15.99
485,2023-02-27,16.04,16.63,15.3,16.6,15638500,16.6
486,2023-03-06,16.57,17.31,15.76,15.89,12245800,15.89
487,2023-03-13,15.65,16.65,15.52,16.28,11758300,16.28
488,2023-03-20,16.06,16.2,15.25,15.68,13199200,15.68
489,2023-03-27,15.87,16.45,15.68,16.3,14333800,16.3
490,2023-04-03,16.3,16.42,15.86,16.23,8828600,16.23
491,2023-04-10,16.07,18.33,15.99,18.28,16998300,18.28
492,2023-04-17,18.28,18.77,17.28,18.48,15591900,18.48
493,2023-04-24,18.48,18.71,17.91,17.98,12573300,17.98
494,2023-05-01,17.87,17.92,8.72,10.14,111839900,10.14
